severity,urgency,volume,confidence_score,opportunity_score,article_age,vulnerability_type,strategy,channel,content_type
75.59704366976447,92.47418067039484,100.0,0.8759267175515836,87.2109071081916,37.555539993971806,Price Increase,PROMOTIONAL_OFFER,LINKEDIN_EMAIL,COMPARISON_GUIDE
86.6153899984702,99.94464112492335,75.0,0.8989341031072694,88.29379392629116,0.2657961780449028,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
69.43874229796678,87.75983142569162,75.0,0.7828625981421888,75.98502159519177,62.67181962182395,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
66.65631715701782,96.0614706539583,75.0,0.9280436101697888,77.6255038164533,19.28730246006245,Layoffs,RETENTION_DEFENSE,CONTENT_MARKETING,CASE_STUDY
87.9480834565685,96.14320172719144,100.0,0.9150020657915359,96.73467395792647,18.879082232838304,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
79.63994939209833,98.73435359564945,50.0,0.930282631831362,78.42221290304575,6.113874893544091,Price Increase,PROMOTIONAL_OFFER,LINKEDIN_EMAIL,COMPARISON_GUIDE
83.9779773194797,92.09138842986887,100.0,0.8471339168712039,94.34789476838057,39.54659975451978,Price Increase,PROMOTIONAL_OFFER,LINKEDIN_EMAIL,COMPARISON_GUIDE
61.901274479551276,99.7428534497241,75.0,0.9157522003500179,74.34586490955493,1.235893151525459,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
75.2124580866971,93.14211716336412,50.0,0.832426248972999,73.74184352671158,34.10098450244112,Product Defect,RELIABILITY_MESSAGING,WEBINAR_EVENT,WHITE_PAPER
97.38947022370758,97.43540740389331,50.0,0.8085383825381082,82.76208746722777,12.470647532034913,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,WHITE_PAPER
67.86565602980139,98.25728053467945,50.0,0.9232321694161659,72.28094879164377,8.438801208003017,Product Defect,RELIABILITY_MESSAGING,WEBINAR_EVENT,WHITE_PAPER
67.3511989811648,80.0049770180628,100.0,0.8910613946490684,83.68569696498432,107.07904345130693,Product Defect,RELIABILITY_MESSAGING,CONTENT_MARKETING,WHITE_PAPER
70.87776646977416,79.73797296369776,50.0,0.7938357524898118,66.61717418382347,108.6836471657391,Product Defect,RELIABILITY_MESSAGING,CONTENT_MARKETING,WHITE_PAPER
88.0394592343392,84.33417778955818,50.0,0.7329188041494304,70.20568493547619,81.78382687866936,Data Breach,PRODUCT_AWARENESS,LINKEDIN_EMAIL,SOCIAL_CAMPAIGN
96.72758971944383,97.51960670141338,100.0,0.8225828386778584,96.34236335975831,12.056032237239576,System Outage,COMPETITOR_SWITCHING,CONTENT_MARKETING,COMPARISON_GUIDE
79.19357144166996,92.9465786891552,75.0,0.8823240685451631,80.17528856648002,35.10973467648729,Price Increase,PROMOTIONAL_OFFER,LINKEDIN_EMAIL,COMPARISON_GUIDE
77.01979369329646,69.9926594925752,100.0,0.6964983027760767,81.7526875741927,171.25431063800158,Product Defect,RELIABILITY_MESSAGING,WEBINAR_EVENT,WHITE_PAPER
65.30115104970513,99.47288328773493,100.0,1.0,86.91783360506957,2.536852194258839,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
78.70485677630555,97.29855428666177,50.0,0.8472230584235805,73.33415292128169,13.145306502819698,Price Increase,COMPETITOR_SWITCHING,SOCIAL_ONLY,SOCIAL_CAMPAIGN
85.7141140725751,97.32314843459685,50.0,0.9101546426149419,76.87893447270972,13.023992272118678,Price Increase,COMPETITOR_SWITCHING,SOCIAL_ONLY,COMPARISON_GUIDE
96.9200785946634,90.47918382043103,50.0,0.8969485675040216,85.29269783561463,48.02417989112502,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
65.04731837434656,99.58456771932536,50.0,0.8046961816317783,74.30750757289316,1.9982284701285697,Product Defect,RELIABILITY_MESSAGING,CONTENT_MARKETING,WHITE_PAPER
84.3679470781769,99.83287034183445,75.0,0.7259469255147094,86.33416588343314,0.8028934828065897,Price Increase,PROMOTIONAL_OFFER,LINKEDIN_EMAIL,SOCIAL_CAMPAIGN
84.68848143136948,88.92105318675002,75.0,0.8878873944508145,84.29280496049627,56.36220132325052,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
94.19531311568468,98.53144587035119,75.0,0.787339736613101,89.09343597496787,7.101331845085389,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,CASE_STUDY
84.06758608684835,84.37083446954617,100.0,0.7515308546852836,91.6660578244374,81.57523548668263,Price Increase,PROMOTIONAL_OFFER,LINKEDIN_EMAIL,COMPARISON_GUIDE
92.69581358134667,97.26920866925727,50.0,0.8707906235398739,82.82273377687046,13.290098181019351,Price Increase,PROMOTIONAL_OFFER,SOCIAL_ONLY,COMPARISON_GUIDE
88.81524644560959,87.85815535190092,100.0,0.7443634709532578,93.11882687483642,62.13434062690167,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
86.08535398490055,99.12493392463233,50.0,0.8734457978638945,77.74291893529718,4.218802857412035,Price Increase,PROMOTIONAL_OFFER,SOCIAL_ONLY,COMPARISON_GUIDE
100.0,89.98347458733545,50.0,0.887906633672943,83.46404450596071,50.66119114249194,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
70.2275136901929,97.3281063313323,75.0,0.9426876463205923,78.14807273877342,12.999540434534683,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
74.8168806462216,89.83627591639315,100.0,0.8830224741549199,85.14235285344785,51.447037832148595,Product Defect,RELIABILITY_MESSAGING,CONTENT_MARKETING,WHITE_PAPER
95.72930926214154,95.51932234752203,100.0,0.7788388456299581,95.31589983918235,22.003982745936963,System Outage,COMPETITOR_SWITCHING,WEBINAR_EVENT,SOCIAL_CAMPAIGN
69.61449145292949,80.04305399628488,100.0,0.8772921579853314,84.27747672143053,106.85065013992909,Product Defect,RELIABILITY_MESSAGING,CONTENT_MARKETING,CASE_STUDY
97.68980001845998,93.25397207070286,100.0,0.8288274533409635,100.0,33.52489557066098,System Outage,RETENTION_DEFENSE,LINKEDIN_EMAIL,COMPARISON_GUIDE
73.12833673882503,96.7579451693355,50.0,0.7814273954866974,73.36267837527072,15.819713681580621,Product Defect,RELIABILITY_MESSAGING,LINKEDIN_EMAIL,WHITE_PAPER
69.31364091451091,98.06954099045873,100.0,0.8321229771739319,88.57431965112616,9.356811370791489,Product Defect,RELIABILITY_MESSAGING,CONTENT_MARKETING,WHITE_PAPER
67.36618812286773,71.7936935316169,75.0,0.8441736869874501,70.07965884394281,159.05930285424986,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
93.88524897451803,95.25342703962693,75.0,0.8142788038346382,90.34292529034225,23.342012740737292,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,SOCIAL_CAMPAIGN
71.07046872065102,75.94738811420453,100.0,0.7503408977030409,82.47255379972377,132.062086598738,Product Defect,RELIABILITY_MESSAGING,SOCIAL_ONLY,WHITE_PAPER
88.81468736151614,98.98292556831281,75.0,0.85465669747568,85.43481201943905,4.906953472767499,Price Increase,PROMOTIONAL_OFFER,LINKEDIN_EMAIL,COMPARISON_GUIDE
81.78893680174141,88.7446143787525,75.0,0.8948627621094587,79.92094284146876,57.31557241448031,Price Increase,PROMOTIONAL_OFFER,LINKEDIN_EMAIL,COMPARISON_GUIDE
71.91002302085971,96.58408514185618,100.0,0.8912028213766927,88.76680665272515,16.682980044820567,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
82.57523843153024,85.20628449191788,75.0,1.0,83.75374337613164,76.8455967508074,Price Increase,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
94.94101305252056,85.31141253816715,100.0,0.8247784604287723,95.08776742344492,76.25373479780183,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
86.13587392731215,91.72810155773152,100.0,0.8310545114607992,91.89350775416507,41.44387327725286,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
92.32668629074968,92.47522098785117,100.0,0.904900815229961,91.44780907027592,37.55014011298205,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,CASE_STUDY
62.64034067105283,98.65030082275496,75.0,0.9371160477573892,80.27198679751339,6.522673982276544,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
70.64275500035541,97.59813509908,50.0,0.791570669462629,72.96945970903012,11.66966416463536,Product Defect,RETENTION_DEFENSE,CONTENT_MARKETING,WHITE_PAPER
70.22785919951907,92.51577233555331,100.0,0.7978719721915346,88.57274636237702,37.33970124934763,Product Defect,RETENTION_DEFENSE,WEBINAR_EVENT,WHITE_PAPER
99.14382988802437,68.91090822248695,75.0,0.6879885930673915,83.20371305149469,178.73073641759964,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,SOCIAL_CAMPAIGN
66.69106767615806,94.38402601223792,100.0,0.9181946667836979,83.4479967186211,27.743204701118465,Product Defect,RELIABILITY_MESSAGING,CONTENT_MARKETING,WHITE_PAPER
88.30650865304077,98.1149286010139,75.0,0.8120043751071235,85.95042357637305,9.134713734821219,Price Increase,PROMOTIONAL_OFFER,LINKEDIN_EMAIL,COMPARISON_GUIDE
73.82727120140548,89.76823219922233,100.0,0.8823985368768764,87.2159706712497,51.81073678544632,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
100.0,90.97339842525284,75.0,0.7284504027236789,88.82355138184334,45.40946265779688,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
81.33455574593312,99.85512424917793,75.0,0.7933864427504975,84.51557565071329,0.6959078265986053,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
100.0,98.97571273649794,100.0,0.5906986127944742,97.64393853828079,4.941932085495036,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
88.7371592430342,95.04367516477988,75.0,0.750177345442812,89.5941015503658,24.40015749999393,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
76.61631903575618,99.53744983335896,75.0,0.9653018631252892,80.13603826195127,2.225391552985667,Product Defect,RELIABILITY_MESSAGING,WEBINAR_EVENT,WHITE_PAPER
95.8158187607748,89.80787888346352,50.0,0.8508186448815669,79.86377611768589,51.59878867463989,Data Breach,RELIABILITY_MESSAGING,LINKEDIN_EMAIL,COMPARISON_GUIDE
75.3044830355858,91.5637497447229,100.0,0.8590813876200998,88.91517948669328,42.30467413474995,PR Crisis,PRODUCT_AWARENESS,SOCIAL_ONLY,CASE_STUDY
72.93008408072676,94.05451759671605,75.0,0.7509747600938521,81.26208593683747,29.42188675445238,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
65.35486207819874,95.23784870835844,100.0,0.8724793494188026,83.46790040414584,23.420521312808983,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
88.95938874821363,82.99808887908921,100.0,0.8105599252272934,89.23870783319964,89.4492499246693,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
88.2225567954182,88.75277053322937,100.0,0.92196799003466,92.52945291988931,57.271459605115844,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
94.06431059419481,96.74095118743222,100.0,0.9003703073538889,97.75148361483774,15.90402539072345,Data Breach,RELIABILITY_MESSAGING,LINKEDIN_EMAIL,COMPARISON_GUIDE
61.44936021036258,84.83848459867711,50.0,0.8483278724828681,65.26594423036573,78.92204079568414,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
100.0,95.91830301523005,75.0,0.8026742888931335,94.38121045624766,20.00321620467615,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
62.802410622628614,86.89555561586995,75.0,0.9544383045723464,73.73163861707795,67.42238336904083,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
78.40976485647482,95.18966172569337,100.0,0.8251786594725234,89.37872353572087,23.66344579488822,PR Crisis,PRODUCT_AWARENESS,WEBINAR_EVENT,CASE_STUDY
61.93452658545811,74.10425460084969,75.0,0.8577596771994175,70.69540106531197,143.8546743930377,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
70.90889658383264,96.58929411535111,100.0,1.0,89.75019271169555,16.657093379817457,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
64.0166976539324,86.972014859078,50.0,0.8999295853641724,67.95497453782491,67.0002179358277,Product Defect,RELIABILITY_MESSAGING,CONTENT_MARKETING,WHITE_PAPER
79.93876613576543,99.40893662876347,100.0,0.7782196502811335,87.61815194567465,2.845521909539414,Price Increase,PROMOTIONAL_OFFER,LINKEDIN_EMAIL,COMPARISON_GUIDE
100.0,80.35933941292028,75.0,0.7839602242565991,85.96503014057011,104.95769588259846,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
77.06465727137812,90.8200083866355,50.0,0.804902035775682,72.20525861073678,46.21947262790568,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
76.01911363763733,84.15426482758045,100.0,0.8123169355505342,86.11802477804434,82.80892098281191,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
67.75957829251338,84.57279524247538,100.0,0.7374028980498756,81.14721500313914,80.4276193575685,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
76.80055683124085,99.1318504347006,75.0,0.8748726052478404,85.91049029680562,4.185311697501948,Product Defect,RELIABILITY_MESSAGING,WEBINAR_EVENT,WHITE_PAPER
94.2882981160101,98.8281185717104,50.0,0.8372049176029258,81.75910633376455,5.6582499826502515,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
74.97718585504852,93.87224377147189,100.0,0.8758174848270471,86.49808558635632,30.353009739980457,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
82.59673257120586,72.07434567393057,75.0,0.9726191130402062,74.26977678571735,157.1865700369141,Price Increase,PROMOTIONAL_OFFER,LINKEDIN_EMAIL,CASE_STUDY
75.7793154324113,81.63188491623995,75.0,0.8679273985448334,77.32647644940009,97.41612183217103,Price Increase,PROMOTIONAL_OFFER,LINKEDIN_EMAIL,SOCIAL_CAMPAIGN
90.48838049274416,70.58464753654086,100.0,0.7881592172915627,91.92226905319433,167.21161062028824,Data Breach,COMPETITOR_SWITCHING,CONTENT_MARKETING,COMPARISON_GUIDE
72.03113342524964,88.78165689622828,100.0,1.0,83.91225531319225,57.11525942960516,Product Defect,PRODUCT_AWARENESS,CONTENT_MARKETING,WHITE_PAPER
94.36160318360339,99.5359653655669,75.0,0.8646673604590681,89.8835670118524,2.232550163687087,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
69.88154563240552,90.77436147399293,100.0,0.782822252625538,83.98614140427205,46.460785379470906,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
69.38052137845096,91.61049280452347,75.0,0.8079395982655391,73.90994335860898,42.059697888318865,Price Increase,PROMOTIONAL_OFFER,WEBINAR_EVENT,SOCIAL_CAMPAIGN
76.8123822940265,84.52771504115174,100.0,0.7781268262921314,87.06710577296913,80.68354403942385,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,COMPARISON_GUIDE
68.3988339648968,76.34544342815678,100.0,0.9965167012683482,80.11594438282194,129.55288135426167,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,SOCIAL_CAMPAIGN
78.58889405506395,84.67373115333187,50.0,0.7129492376727298,74.54542171635597,79.85509070381214,Price Increase,PROMOTIONAL_OFFER,SOCIAL_ONLY,SOCIAL_CAMPAIGN
89.42730077373692,94.78268001972204,75.0,0.949025304957877,86.48846698723366,25.720076943712755,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
94.72257520851163,81.86958644287769,75.0,0.8504194959774546,85.04386720379745,96.0204547201589,System Outage,PRODUCT_AWARENESS,WEBINAR_EVENT,COMPARISON_GUIDE
92.74967264260378,94.18750253000727,100.0,0.8998279945877998,92.61893958495999,28.743687715193495,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
97.67745904987602,89.45960942440273,100.0,0.7272708663411502,98.46422009106826,53.463817880316014,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
81.66157005989795,92.9172343393628,75.0,0.7901210770754756,83.26952126219581,35.26130036092981,Price Increase,PROMOTIONAL_OFFER,LINKEDIN_EMAIL,COMPARISON_GUIDE
77.75631427366486,82.59863664293525,100.0,1.0,89.39279838723293,91.76496534280723,Product Defect,RELIABILITY_MESSAGING,WEBINAR_EVENT,WHITE_PAPER
88.75517925760464,98.57142284571704,50.0,0.9277256760763484,83.05158890452591,6.906621858734349,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
79.38912584240057,97.63363321195759,75.0,0.934673958947967,80.02826132770127,11.495111687685286,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
59.083707436671126,79.09613676462548,50.0,0.686861425779192,62.762592842402945,112.5629531031092,Layoffs,PROMOTIONAL_OFFER,CONTENT_MARKETING,CASE_STUDY
84.14567085934794,85.80549186671873,100.0,0.9802892436457034,86.63971298732503,73.48184341054568,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
81.48308780322422,94.03917861865068,50.0,0.8455561840882705,75.79259042753715,29.500174433793482,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
77.01559663542788,96.09224185282669,50.0,0.7456424399596118,75.97325630767924,19.13356954082399,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
76.83299123048424,98.01255182192787,100.0,0.7748096170938116,91.63169810199565,9.635825137655118,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
63.54653845984478,93.77816738433799,75.0,0.7711419162931565,77.060158630275,30.834294799036496,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
72.3487119081378,98.07073502127697,75.0,0.7865701734190125,77.99252753117317,9.350967239189181,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
79.04233588043354,95.57125304167154,50.0,1.0,75.35883736861834,21.74309354452409,Price Increase,PROMOTIONAL_OFFER,SOCIAL_ONLY,COMPARISON_GUIDE
66.50137246003708,81.31713168105823,100.0,0.8671183928587377,82.69839701753332,99.27046552742834,Product Defect,RELIABILITY_MESSAGING,CONTENT_MARKETING,WHITE_PAPER
86.89818138732224,87.11546842661083,50.0,0.8075599081911577,74.74227660162279,66.2091475302868,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
88.62474151424178,90.81913511730517,100.0,0.6658463068211532,91.44258877551118,46.22408803481049,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,CASE_STUDY
84.0393497187901,87.14272502018711,50.0,0.8961245570444613,75.38105770265925,66.05898913871243,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
80.3944040422762,98.87278780006665,75.0,0.9395659929147662,87.36717277731809,5.441344249951842,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
82.7162647156826,97.26127418110424,75.0,0.7894919403772557,81.92038072140896,13.329254556511358,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
66.76713557878736,98.73247065401219,75.0,0.7634761597108484,79.2630408927808,6.123028957669501,Product Defect,RELIABILITY_MESSAGING,CONTENT_MARKETING,WHITE_PAPER
69.5528206118554,89.25584334763784,100.0,0.8493621886946706,87.55776952681356,54.55838197886552,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
90.38684153823809,91.54016888920921,50.0,0.7810972638937389,77.73577816431094,42.42830677782593,Data Breach,RETENTION_DEFENSE,LINKEDIN_EMAIL,COMPARISON_GUIDE
72.9101909148189,98.64442513493884,50.0,0.7799505397292195,70.99180444448054,6.551264003006986,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
74.63088773765821,95.69341717308879,100.0,1.0,88.61576211022235,21.129924463286695,Product Defect,RELIABILITY_MESSAGING,CONTENT_MARKETING,WHITE_PAPER
90.63682739268577,97.32839082468385,50.0,0.7979485944702538,79.47899743695007,12.998137380326398,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
77.03803037880566,98.11398770768497,75.0,0.7808807384256147,77.74388942050332,9.139316815818576,Price Increase,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
83.42321100777585,66.77347824116417,100.0,0.8308841562506872,81.58620055137641,193.85482396876418,Price Increase,PROMOTIONAL_OFFER,LINKEDIN_EMAIL,COMPARISON_GUIDE
67.11614334715834,98.14345478976732,75.0,0.9104312980660605,79.84612699505428,8.995177573751402,Product Defect,RELIABILITY_MESSAGING,CONTENT_MARKETING,WHITE_PAPER
96.03751742579568,92.18571132757953,75.0,0.7164475775102902,89.657440753352,39.05522025142763,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
71.68688120527077,96.16460943326541,75.0,0.8956478934874528,80.58365001166133,18.772215029723167,PR Crisis,COMPETITOR_SWITCHING,CONTENT_MARKETING,CASE_STUDY
76.29522577770149,97.2620544111703,50.0,0.8707778001377185,72.88807338422286,13.32540401134108,Data Breach,RETENTION_DEFENSE,CONTENT_MARKETING,SOCIAL_CAMPAIGN
73.19296229388686,98.33732998008318,50.0,0.7170783950184831,79.3459387585578,8.04790813299263,Product Defect,RELIABILITY_MESSAGING,CONTENT_MARKETING,WHITE_PAPER
81.94497195022389,99.46926687677798,100.0,0.7811669307772838,91.8496577546633,2.5543032699418236,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
75.0314640460722,97.10387701448771,100.0,0.8038486504381481,91.35640693243208,14.106664046083267,Product Defect,RETENTION_DEFENSE,WEBINAR_EVENT,WHITE_PAPER
98.85819074650668,91.3433539580767,50.0,0.6522684399898169,80.35249197508475,43.46143652011871,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
77.8853606359027,83.7310167108912,75.0,0.8337563691165606,79.11290783640919,85.2291394148063,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,WHITE_PAPER
65.44696959572825,98.0203004843591,75.0,0.856927182997832,77.77352351281488,9.59787886563829,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
95.83891030829903,98.50569476172447,100.0,0.870353667464097,96.69824044638845,7.226795827881245,Data Breach,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
97.94164259230321,98.22872286160215,100.0,0.8815561713902638,97.8033049337614,8.578329550344863,System Outage,COMPETITOR_SWITCHING,WEBINAR_EVENT,COMPARISON_GUIDE
96.44887428448206,95.65271170962748,50.0,1.0,81.73495658932599,21.33414728054727,System Outage,COMPETITOR_SWITCHING,LINKEDIN_EMAIL,COMPARISON_GUIDE
74.73808468830704,84.39953732902403,75.0,0.6869500371857716,75.6989224521952,81.41196781670735,Product Defect,RELIABILITY_MESSAGING,CONTENT_MARKETING,WHITE_PAPER
65.64604039487072,87.13794648340121,75.0,0.8218789212766953,71.7392962294816,66.0853110209731,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,COMPARISON_GUIDE
75.08026709321966,79.46655179847355,100.0,0.9163524464946791,79.44980175881416,110.32031277842802,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,COMPARISON_GUIDE
66.17807279054283,98.76454898298816,75.0,0.9116692155109574,78.93098257135473,5.967101561173428,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
72.84468337234821,96.00377891902616,100.0,0.8770797125995531,87.10843119684554,19.57566314646285,Product Defect,RELIABILITY_MESSAGING,CONTENT_MARKETING,WHITE_PAPER
78.16390933053142,79.90511377660073,100.0,1.0,84.2623078173505,107.67855986574938,PR Crisis,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
77.01910279339653,96.33328819194745,75.0,0.9164268653235397,80.49545992312511,17.93100246699842,PR Crisis,PRODUCT_AWARENESS,SOCIAL_ONLY,CASE_STUDY
65.35783118609696,86.61117201957376,75.0,0.8117874042587907,73.93143061276501,68.99585836126938,Layoffs,PRODUCT_AWARENESS,CONTENT_MARKETING,CASE_STUDY
